"Gene","logFC","FoldChange","pValue","FDR"
"SLC35G1",-4.01435557680113,-16.160003179187,0.0322533979441623,0.619915422849035
"BMP2K",-1.40787139007882,-2.65345372691474,0.0323644350670004,0.619915422849035
"LINC00869",2.23502808322608,4.70771858753392,0.0324578935265608,0.619915422849035
"MVB12B",2.56411897220037,5.91393739928502,0.0324950785661263,0.619915422849035
"CCDC150",-1.47893011594248,-2.78741945168079,0.0325989102291863,0.619915422849035
"FCGR2C",-4.36983105692769,-20.675224029786,0.0326531639944861,0.619915422849035
"ULK1",1.30356489777643,2.46838066289147,0.0326895091393914,0.619915422849035
"CKAP2L",-1.56509679835022,-2.95897354565746,0.0326999987560494,0.619915422849035
"UACA",-4.50972014914312,-22.7803838114686,0.0327523221829344,0.619915422849035
"PNPLA2",0.978922477037582,1.97099276008638,0.0327549179565979,0.619915422849035
"ARHGAP42",-3.98843195484471,-15.8722192543588,0.0328180192202774,0.619915422849035
"AUTS2",-1.47154704069216,-2.77319110977538,0.0328222030341479,0.619915422849035
"TIGD3",2.74839495085963,6.71969126824033,0.0328289989814569,0.619915422849035
"LRRC4",1.6615275564331,3.16351307021533,0.0328721750751582,0.619915422849035
"TSPAN6",-3.02372587786449,-8.13265197883574,0.0329759986341741,0.619915422849035
"CSTA",2.41075022355503,5.31750772313819,0.0330037928415694,0.619915422849035
"TTN",-1.26134295962037,-2.39718783802388,0.0330661445415274,0.619915422849035
"ZNF281",1.22705288589588,2.34088309278905,0.0331233586891363,0.619915422849035
"ALG2",1.39471632795308,2.62936846611365,0.0331460773987698,0.619915422849035
"C2orf69",1.10099942385011,2.14503237700273,0.0331602112728521,0.619915422849035
"FAM127C",-4.95111328998206,-30.9338241397197,0.0331685405664949,0.619915422849035
"RNA28S5",-4.38154259590269,-20.8437448669637,0.0332726896911532,0.619915422849035
"AADAT",-2.89280121610813,-7.42711139230761,0.0332823175681332,0.619915422849035
"TUSC1",-4.32579865919463,-20.0537294571015,0.0333461719353704,0.619915422849035
"ZNF217",1.64179634051794,3.1205413752699,0.0333598497104481,0.619915422849035
"SEPT7",-0.778765527850394,-1.71566220241219,0.033403157842224,0.619915422849035
"ZXDB",1.54228606556284,2.9125565585904,0.0334472587144366,0.619915422849035
"AKNA",1.86119711634845,3.63309002839646,0.0334954716477533,0.619915422849035
"DENND2C",-5.5827284308949,-47.9257276400129,0.0335188058069301,0.619915422849035
"PTGER2",2.18046346700444,4.53299153467293,0.0335216694891366,0.619915422849035
"DYNLL2",1.01850165109776,2.02581390429517,0.0335464315813633,0.619915422849035
"LINC00954",-2.6536959327309,-6.29277313697771,0.0336110580728666,0.619915422849035
"SIGLEC8",-5.0040687310214,-32.0903747207728,0.0336794796132227,0.619915422849035
"HIC1",4.4714921156581,22.1846842660713,0.0337515720408181,0.619915422849035
"NFKBIA",1.32265316418418,2.50125676513289,0.0337643134233856,0.619915422849035
"OXER1",2.74396379533527,6.69908378336998,0.0338374907618992,0.619915422849035
"ZNF706",1.24947050819435,2.377541474685,0.0338436577046042,0.619915422849035
"CDYL2",3.94652861112987,15.4178384474463,0.033942845332149,0.619915422849035
"C14orf2",-0.858127955994001,-1.81268464064137,0.0339441862583063,0.619915422849035
"RHAG",-2.74564540171604,-6.70689679280234,0.0339674680287761,0.619915422849035
"KHNYN",1.61472023418574,3.06252205573921,0.0340033313806514,0.619915422849035
"GZMA",-3.49766784588609,-11.2954343687721,0.0340567376052237,0.619915422849035
"C19orf57",-3.60737797791246,-12.1879026606902,0.0340760841776454,0.619915422849035
"SMO",-2.29836908493677,-4.91901374024646,0.0340797625887755,0.619915422849035
"ZDHHC18",1.18183524005262,2.26865186847054,0.0341239970839119,0.619915422849035
"MIRLET7DHG",2.23958978585616,4.72262762862604,0.0342993275267389,0.619915422849035
"TGFBI",-1.67484368595831,-3.19284758599985,0.0343195670754829,0.619915422849035
"GSPT1",-0.949610780188334,-1.93135153476375,0.0344307097750169,0.619915422849035
"SERINC5",1.17103819365309,2.2517367835654,0.034437370862497,0.619915422849035
"PFKFB3",1.82589721958058,3.54527421550585,0.0344619673119133,0.619915422849035
"LYSMD2",2.35726387743762,5.12397656516906,0.034540762872844,0.619915422849035
"CACNA1H",3.65906441547807,12.6324662067424,0.0346020285001792,0.619915422849035
"GTF2E2",-1.1697102989905,-2.24966517901667,0.0346301799309158,0.619915422849035
"ZNF621",1.07306170202891,2.10389353703816,0.0347104425261128,0.619915422849035
"UNG",-1.66799812980409,-3.17773348101904,0.034740874959286,0.619915422849035
"BIN2",-1.76428630625634,-3.39705907333694,0.0347789928597228,0.619915422849035
"P2RY8",2.38732929020283,5.23187941643727,0.0347976169747439,0.619915422849035
"LITAF",1.80116167087627,3.48500728257044,0.0348549879641074,0.619915422849035
"OSCAR",2.46456769752533,5.51961521724652,0.0348982634132994,0.619915422849035
"TRAM2",-1.2333547590072,-2.35113072929233,0.0349080098394014,0.619915422849035
"RUFY4",-4.93700459277188,-30.6327841805481,0.0349574899625963,0.619915422849035
"LOC115110",-2.19805237195488,-4.58859466662606,0.0349726428284678,0.619915422849035
"HAAO",3.05897628731181,8.33381045323989,0.0349756111368214,0.619915422849035
"SLC7A7",-2.14496109100833,-4.42280333017991,0.034981172142351,0.619915422849035
"PITPNA",0.890624917119024,1.85397901857467,0.0350349304550748,0.619915422849035
"OPHN1",-2.67764167255657,-6.39809171186108,0.03503768492916,0.619915422849035
"MMP19",4.34871165201449,20.3747669426106,0.0350938998588685,0.620085441729409
"ANKS6",-2.61005698116133,-6.10527796716171,0.0351612130108499,0.620087093177492
"NPC2",0.97619529304415,1.9672704331774,0.0351872044606544,0.620087093177492
"MTF1",1.16303288093538,2.23927681281843,0.0353144953520565,0.621507090818932
"CCT6B",1.6660005998358,3.17333669215674,0.0354238185074355,0.621910296468936
"URB1",-1.60402661008941,-3.03990578246181,0.0354521917958892,0.621910296468936
"SLC39A4",-1.62620386215832,-3.086996531914,0.0355794786038094,0.621910296468936
"GPT2",1.52400972343636,2.87589244848944,0.0355843432227707,0.621910296468936
"MAGED2",-1.21242421560829,-2.31726689030605,0.0356163988037495,0.621910296468936
"GCSAM",-4.07579845012438,-16.8631067692027,0.0356527163402719,0.621910296468936
"FAM132A",2.48784351720872,5.60938854384641,0.0356646039989326,0.621910296468936
"UGGT2",-2.96080159106013,-7.78556419748423,0.0359083050858501,0.623529474944275
"C7orf13",-3.25920444913587,-9.57454845096902,0.0359088039415587,0.623529474944275
"CWC25",1.26462465143331,2.40264691675497,0.0360228667570536,0.623529474944275
"MSL2",1.20189026485846,2.30040880496263,0.0360330839502664,0.623529474944275
"DENND5A",1.5334926382429,2.8948581125286,0.0361521688647385,0.623529474944275
"TRIM46",1.97057494671065,3.91924278634501,0.0361744428175527,0.623529474944275
"PLD1",1.16468466469876,2.24184209461214,0.0362244161914725,0.623529474944275
"RSU1",-1.84513649651924,-3.59286940465324,0.0362300660772558,0.623529474944275
"CAD",-1.57256734263538,-2.97433540209727,0.0362577602413134,0.623529474944275
"LOC100996579",2.7601569165809,6.77469931771005,0.036377036452308,0.623529474944275
"TOP2B",-0.956459621288377,-1.94054195016041,0.0364243843949056,0.623529474944275
"PABPC4L",-4.55481985932663,-23.5037631753399,0.036445276433768,0.623529474944275
"PLEKHA1",-2.14798481983277,-4.43208275644019,0.0365266903572944,0.623529474944275
"ARHGEF12",-1.78686507258208,-3.45064264324649,0.0366063512969963,0.623529474944275
"RPS28",0.841736574578187,1.7922061257054,0.0366151948395534,0.623529474944275
"ADAMTS3",-2.86248420271955,-7.27266540125903,0.0366152360999208,0.623529474944275
"TMEM45A",-5.60452872100921,-48.6554234492668,0.0366528087991672,0.623529474944275
"ICK",-1.5943665204694,-3.01961898174599,0.0367286703003764,0.623529474944275
"HP",-3.66722961652241,-12.7041647040277,0.0367489985299191,0.623529474944275
"BASP1",-2.71485621963285,-6.5652785359427,0.036753238422888,0.623529474944275
"VEZF1",1.1029924538357,2.14799770788866,0.0367657570653773,0.623529474944275
"GLIPR1",2.07179161097566,4.20408433662073,0.0367950488132732,0.623529474944275
"SLC25A15",-1.09517744016891,-2.13639355958079,0.0368613261954131,0.623529474944275
"RPS8",0.834281595010548,1.78296896981813,0.0368822019377035,0.623529474944275
"DAD1",-1.33497724645333,-2.52271503020556,0.0370401502458024,0.625405074898985
"CELSR3",-1.81802722953206,-3.52598718074143,0.0371396240920588,0.625793030601474
"KLHL28",1.13778047026608,2.20042236287111,0.0371571961048601,0.625793030601474
"PTPRM",3.34362020165529,10.1514942930362,0.0373181546862113,0.627128047999741
"KLHL11",1.01902455065968,2.02654828624385,0.0373647173561242,0.627128047999741
"FLNA",-1.20171555949152,-2.3001302502993,0.0374861183261934,0.627128047999741
"IL1R1",2.56703514349975,5.92590354306833,0.0375118457449319,0.627128047999741
"DFNB31",2.0261047671453,4.07303656837093,0.037571333106076,0.627128047999741
"LPPR2",1.49985837737443,2.82814948490969,0.0376925589277014,0.627128047999741
"DLGAP2",-5.12772247173891,-34.9621614056169,0.0377140191970052,0.627128047999741
"ARFIP2",0.895731391890519,1.86055287620492,0.0377252753737946,0.627128047999741
"ERLIN1",1.12560179096273,2.18192542144879,0.0377255962285065,0.627128047999741
"EFHD2",1.49969212373326,2.82782359271113,0.0377362155197194,0.627128047999741
"LDLRAD4",-2.29531427951527,-4.90860909357976,0.0377549467454184,0.627128047999741
"NAA38",-1.35871605255212,-2.56456840423328,0.0379602072373244,0.628363617905669
"VDAC1",-0.861091127695033,-1.81641156528328,0.0379986737589743,0.628363617905669
"KCNC3",-3.1711620025908,-9.00772012396205,0.0380116995960299,0.628363617905669
"OBSL1",-2.84402121551002,-7.18018599257829,0.0380466244961162,0.628363617905669
"UBQLN4",-1.12426974494176,-2.17991177085089,0.0380739369777386,0.628363617905669
"MAN2C1",0.890137471108913,1.85335271710613,0.0381795995522001,0.628363617905669
"PLBD1",-2.25918797432354,-4.78721955766362,0.0381922067304336,0.628363617905669
"ZNF185",2.24561713969923,4.74239929964257,0.0382344231264169,0.628363617905669
"CCDC130",0.867353677599659,1.8243135078321,0.0382543803460046,0.628363617905669
"PLEKHA8",-3.1889321990282,-9.11935759766897,0.0383375076468057,0.628952576129161
"PLXNA4",-3.84084056950015,-14.3287471812801,0.0385692190750761,0.631561512347127
"LILRA5",-2.04763813768956,-4.13428583748127,0.0385914700893058,0.631561512347127
"HLTF",-1.75245878085277,-3.36932309777843,0.0386820801449335,0.632266678536044
"SGSM2",1.33224320805948,2.51793878278674,0.0388166424705023,0.633312217608787
"AOX2P",3.95462780875853,15.5046366174886,0.0390192130461663,0.633312217608787
"ZBTB12",-2.54119807928171,-5.8207218537048,0.0390256338083788,0.633312217608787
"ERMP1",-1.35066494204662,-2.55029642231796,0.0390458873747916,0.633312217608787
"RAB3D",2.86647790471985,7.29282565410792,0.039082958587533,0.633312217608787
"ITGAX",1.92474202008591,3.79668950648282,0.0390935734124755,0.633312217608787
"RMDN2",-1.77955236327522,-3.43319633472134,0.0391081178218893,0.633312217608787
"NDST2",1.11601774571756,2.1674785943665,0.0391408325287203,0.633312217608787
"ZNF552",1.53251932372775,2.89290575454277,0.0391758202480339,0.633312217608787
"LGALS3BP",1.67110884642338,3.18459265271259,0.0392590065752886,0.633312217608787
"TTC39C",1.54311983269979,2.91424027948927,0.0392696414526306,0.633312217608787
"ZNF418",-3.06672694588052,-8.37870305729867,0.0393286433394433,0.633495883330864
"MYT1",3.15833174988487,8.92796734203121,0.0394640306833817,0.633914698643261
"SEC14L2",2.71539546497586,6.56773294071825,0.0395118981958766,0.633914698643261
"RPS11",0.775715604431158,1.71203904501618,0.0395629643692149,0.633914698643261
"C8orf88",-4.59554959165129,-24.1767697046795,0.0395694165757781,0.633914698643261
"HIST1H2BK",1.22974546905623,2.3452560945124,0.0396187684782597,0.633914698643261
"GPR183",2.91757664941757,7.55575880856242,0.0396405132860724,0.633914698643261
"UNKL",1.07394737082682,2.10518551134956,0.0397998374431066,0.635340002157462
"UBE2V2",-0.963984675631147,-1.9506902026299,0.0398699051759349,0.635340002157462
"LOC100419583",-2.27834332097637,-4.85120558982993,0.0398728975423886,0.635340002157462
"MYO3B",-4.1932872009802,-18.2938548084772,0.0399381120679444,0.635617919933015
"SIGLEC1",-2.82771963155401,-7.09951086929593,0.0400070763458514,0.635623250902824
"ABCD1",-1.16707609447966,-2.24556128242156,0.040033993555548,0.635623250902824
"CNTD1",2.36620955210669,5.15584735671312,0.040280619458029,0.636574113265972
"MLF2",0.841036815539745,1.79133705198988,0.0402954446997847,0.636574113265972
"ZNF117",-1.62169524980938,-3.07736431926697,0.0403181317402419,0.636574113265972
"ZBTB7B",-1.10023701861305,-2.14389911471862,0.0403697270105817,0.636574113265972
"MEIOB",-5.90666183456711,-59.9904868499943,0.0404306354670549,0.636574113265972
"DCBLD1",-2.96552804390264,-7.81111252509548,0.0404432002374895,0.636574113265972
"SMAD7",3.13582073009971,8.78974145573531,0.0404509532805601,0.636574113265972
"RAB33B",1.18329666708992,2.27095114095061,0.0404766403474643,0.636574113265972
"PTP4A1",1.0485387670455,2.06843377423917,0.0405597539519796,0.637128130261025
"COL6A5",-6.62546675812233,-98.7334310912833,0.0406218363090387,0.637350863315754
"SLC25A38",1.37229527617858,2.58882110837653,0.0407009183961373,0.637638302192805
"DPP7",1.1513413009514,2.22120307909924,0.0407360057770676,0.637638302192805
"TMEM70",1.19048392965431,2.28229286306304,0.0408704050442982,0.638481098192976
"ZC3H3",0.994975248306625,1.99304633153053,0.0409579344726308,0.638481098192976
"TAPT1-AS1",-2.03674131232249,-4.10317678035797,0.0409624582834238,0.638481098192976
"RAI1",1.42804521019669,2.69081873877131,0.0409926104415939,0.638481098192976
"ELP6",-1.21333675459435,-2.31873308047508,0.0410297887226603,0.638481098192976
"FUT8",-2.16226183712206,-4.47616071627857,0.0410941457938208,0.638589782853746
"ATP6V0B",1.13773470946546,2.20035256884726,0.0411327654194408,0.638589782853746
"FYB",-2.0809698688507,-4.23091548952203,0.0413453088562264,0.641141415305468
"CD4",-2.55963460512086,-5.895583491298,0.0415433060947446,0.642728185731095
"ACVR2B",-3.05585648495865,-8.31580820821758,0.0416490578963208,0.642728185731095
"FKBP1B",-1.9010731079577,-3.73490903979322,0.0416572788303282,0.642728185731095
"SEC61A2",1.23587416321594,2.35524013814934,0.0417274581341902,0.642728185731095
"KDELR3",-2.31489692907683,-4.97569112060334,0.041858952422006,0.642728185731095
"NOC3L",-1.21042232071331,-2.31405366255474,0.0419014933915988,0.642728185731095
"SMARCB1",-0.812860568605358,-1.75669115025949,0.0419610033622205,0.642728185731095
"LTBP3",1.9396617897735,3.83615706363281,0.0420593510568209,0.642728185731095
"CTNNB1",0.781027551314286,1.71835432519259,0.0420721649566838,0.642728185731095
"CA13",-2.70636423707994,-6.52674754605169,0.0421148821250593,0.642728185731095
"PF4",-5.75811407677643,-54.1209056710073,0.0421261420566013,0.642728185731095
"FAM213B",-1.53782296194198,-2.90356023210761,0.0421883921467626,0.642728185731095
"GBGT1",-2.33707998846106,-5.05278918533025,0.042335425131689,0.642728185731095
"HSH2D",2.10425650739797,4.29976110972284,0.0423557177453213,0.642728185731095
"PLCG1",-1.38396332367737,-2.60984354685801,0.0423567452130504,0.642728185731095
"RAB20",1.95345046408906,3.87299721536913,0.0423642418162545,0.642728185731095
"PARD3",-5.83179028814456,-56.9565670525169,0.0423643948344383,0.642728185731095
"SIX5",-3.07752202077351,-8.44163248088702,0.0424369242425768,0.642728185731095
"SAPCD2",-2.38883926185989,-5.23735813858157,0.0424946694815018,0.642728185731095
"RPLP2",0.752509902440679,1.68472124556586,0.0425415677640171,0.642728185731095
"PDPR",-0.877116696760586,-1.83670088571077,0.0425851719267332,0.642728185731095
"NFKB2",1.38197285672675,2.60624526362851,0.0426110692532102,0.642728185731095
"DDX20",1.16331236045309,2.23971064852735,0.0426427576613159,0.642728185731095
"SPSB3",0.801210330877081,1.74256241438426,0.0426438786552186,0.642728185731095
"SLC6A8",3.12948563081724,8.75122894709561,0.0426553166479186,0.642728185731095
"FOS",2.05610549197476,4.15862181410274,0.0427636902093733,0.643009186221059
"FAM213A",-4.45622095367734,-21.9510942451437,0.0427706223078269,0.643009186221059
"TEX30",1.08767689647538,2.12531531341463,0.0430496655013448,0.6431219632265
"CERS4",-2.34489757351993,-5.08024323722286,0.0430564358716383,0.6431219632265
"LTB4R",0.935269747691812,1.91224814407766,0.0430693853660237,0.6431219632265
"LMF2",1.02943751009227,2.04122824525026,0.0432193597969758,0.6431219632265
"FAM50B",4.16159411447743,17.8963579754261,0.0432335870134411,0.6431219632265
"RPS27A",0.808890880362433,1.75186412118251,0.04328249754466,0.6431219632265
"TAGAP",1.53209921608672,2.89206347336424,0.0433037832130948,0.6431219632265
"PTPRG",-7.05465995332201,-132.942626633314,0.0433213826160203,0.6431219632265
"PLA2G4C",-2.64274358315036,-6.24518185721032,0.0433279379564063,0.6431219632265
"MTMR11",-1.99032346904495,-3.97326073325671,0.0433902489907841,0.6431219632265
"C1orf186",3.43436012647354,10.810490861263,0.0433968380901808,0.6431219632265
"LOC90246",-2.48197855116121,-5.58663107167877,0.0434040966591609,0.6431219632265
"MIRLET7BHG",3.42286170408459,10.7246726224279,0.0434690539807176,0.6431219632265
"NFKBID",1.76522480920652,3.39926964942927,0.0435316724769915,0.6431219632265
"THCAT158",-4.05786335603994,-16.6547680422832,0.0435803965513049,0.6431219632265
"IFITM10",2.89065084392188,7.41604934759367,0.0436129233240546,0.6431219632265
"PAX5",-3.08169047785429,-8.46605861865485,0.0436225659450933,0.6431219632265
"SAMD14",-5.41859961583358,-42.7721438597509,0.0437170830651801,0.6431219632265
"ZNF516",2.40045507092749,5.27969676118,0.0437202179679355,0.6431219632265
"GPR137C",-3.5072531582289,-11.3707314598783,0.0437448610838017,0.6431219632265
"DIAPH2",1.87042501056139,3.65640279978665,0.0438517934307567,0.643982463130484
"REC8",1.48134243318099,2.79208416918849,0.0439158079461066,0.644178510969806
"PUS7",-2.16972483407906,-4.49937568881553,0.0439873399198587,0.644178510969806
"GALNT3",2.60550758802446,6.08605591289828,0.0440433757426457,0.644178510969806
"ABLIM1",1.66369164309739,3.16826199740627,0.0440588083414148,0.644178510969806
"RPL18",0.67542588800236,1.59706816255352,0.0443643080243566,0.645183073092164
"ADAMTS13",-1.5632435934131,-2.9551750547888,0.0443725054456313,0.645183073092164
"PPP1R3B",2.79357986140054,6.93348106038747,0.0443745356947412,0.645183073092164
"MDM2",1.38632511782857,2.61411954503204,0.0443980800232966,0.645183073092164
"RPL7A",0.719147040787695,1.64620846506796,0.0443999810135051,0.645183073092164
"CEACAM1",-2.88837832191452,-7.40437683997729,0.0444513147890532,0.645183073092164
"RHOH",1.89592889843701,3.72161521077422,0.0444669581379568,0.645183073092164
"PRUNE",-1.19745533742,-2.29334807424394,0.0447315503056098,0.645803728307749
"DHRS1",1.092191758305,2.13197682868927,0.0447551627638565,0.645803728307749
"MED26",1.59277285964522,3.01628522692424,0.0447585801442996,0.645803728307749
"WHAMMP3",-1.49840682340938,-2.82530540007898,0.0447791277175522,0.645803728307749
"CTSL",2.15563538497505,4.45564837659123,0.0447865135227308,0.645803728307749
"OTUD7B",-1.31985726304075,-2.49641409606353,0.0449822516992166,0.645803728307749
"GDE1",1.03780557645019,2.05310238822737,0.0449832100666315,0.645803728307749
"ALDH3B1",2.11679649759053,4.33729778548028,0.0450310301718624,0.645803728307749
"PAQR9",3.66964658196018,12.7254659916767,0.0450585017869388,0.645803728307749
"EMB",2.65458479266745,6.29665137680088,0.0450922196672838,0.645803728307749
"SLC22A20",-2.48417062715983,-5.59512602589489,0.0451105473677534,0.645803728307749
"RPS9",0.864839423112937,1.82113695713771,0.0451323673630047,0.645803728307749
"SLC4A1",3.63013951156253,12.3817172278402,0.0452109223249483,0.645803728307749
"BTF3",0.787510235788758,1.7260930458826,0.0452355310043327,0.645803728307749
"ERI1",1.27073660020076,2.41284727404813,0.0452653441913002,0.645803728307749
"AP5Z1",0.85457486978475,1.80822583257735,0.0452863493807689,0.645803728307749
"CES3",-3.52300691852933,-11.495576539937,0.0454003976424474,0.646736927872336
"OGFRL1",-1.09212848468922,-2.13188332665263,0.0455526098640881,0.648128429503088
"NRGN",-3.39968438635661,-10.5537542235607,0.0456223636886712,0.648128429503088
"ZNF165",2.12319564025125,4.35657880599941,0.0456442193494471,0.648128429503088
"RPS13",0.760782599496647,1.69440951915774,0.0458495330479804,0.650000190791138
"EXOC3L4",-6.02039550944324,-64.9111994298076,0.0458737451448988,0.650000190791138
"PRRG1",-6.11858213823988,-69.4827109382397,0.0460010553803599,0.651110682803924
"RTKN2",-3.837679162633,-14.2973826847096,0.0464167304080059,0.652190321366394
"ACO1",-1.49981940345297,-2.82807308443421,0.0464567334947751,0.652190321366394
"SMAP2",1.15845838889818,2.23218776717865,0.0464760582578889,0.652190321366394
"BLOC1S3",1.27663449302108,2.42273144376997,0.046568050049602,0.652190321366394
"RELL1",1.80566697625014,3.4959074125492,0.0466756274758452,0.652190321366394
"IMPDH2",-1.23387737228984,-2.35198257579713,0.0466834797839732,0.652190321366394
"HSPB1",-2.28745684910843,-4.88194773183651,0.0466991978906943,0.652190321366394
"HIST1H2AE",-2.06226609304651,-4.17641794404866,0.0467699879568919,0.652190321366394
"SH3KBP1",1.56173513540576,2.95208678756559,0.046802015420467,0.652190321366394
"RASGEF1A",2.28467359332236,4.87253852852796,0.0468067953127551,0.652190321366394
"CCDC71L",1.09429353669508,2.13508504511586,0.046836001598575,0.652190321366394
"ANKRD18B",-2.94327167383221,-7.69153568345163,0.0468625757633766,0.652190321366394
"SMARCA4",-0.768222788201386,-1.70317040730451,0.0469824081282149,0.652190321366394
"CMTM3",2.27806059866307,4.85025500107272,0.0470045944508356,0.652190321366394
"TAPBP",0.918887650239375,1.89065699300667,0.0470775410068106,0.652190321366394
"PPP2R1A",-0.735972675619962,-1.66551999681845,0.0471126601278014,0.652190321366394
"ENO3",-1.54278778988749,-2.91356963104006,0.0471167408531975,0.652190321366394
"ABRACL",-1.07896144452077,-2.11251479379057,0.04712994375964,0.652190321366394
"PEX6",-1.22728184862702,-2.34125463182133,0.047231641033683,0.652190321366394
"ITPR3",1.53784172141865,2.90359798757432,0.0472634575057191,0.652190321366394
"PFN1",-0.94671264558783,-1.92747566476124,0.0473154924624343,0.652190321366394
"TJAP1",0.864553543012657,1.82077612188031,0.0473840122274803,0.652190321366394
"TNNT3",2.34976885696682,5.09742575396292,0.0474640436692381,0.652190321366394
"AP1M1",-0.923865420074739,-1.89719164497792,0.0474871410788677,0.652190321366394
"FUT7",3.76935030993045,13.6360161667884,0.0475326811446659,0.652190321366394
"C17orf104",-2.43784029519636,-5.41830007669707,0.0475566991693079,0.652190321366394
"LOC646762",-1.38661952664418,-2.61465305928854,0.0475904513170774,0.652190321366394
"ABCF3",0.872170740019371,1.83041494931851,0.0476023053896649,0.652190321366394
"RTP5",3.25031389537751,9.51572708574754,0.0476938137774119,0.652190321366394
"TMEM189",1.06650320409647,2.09435093465568,0.047760490670925,0.652190321366394
"PARP15",-1.02950828151307,-2.0413283801799,0.0477840867423529,0.652190321366394
"CCDC85C",-3.12243777402557,-8.70858168045248,0.0478694852308973,0.652190321366394
"RPS5",0.732775102244389,1.66183264448133,0.0478698643410534,0.652190321366394
"BTG1",1.36706705807837,2.57945639454231,0.0478783555420075,0.652190321366394
"PTGR1",-2.47775084032599,-5.57028382748799,0.0480555770164344,0.652190321366394
"USP19",0.775350289167367,1.71160558208814,0.0481286854409372,0.652190321366394
"PCYOX1",-1.35474042493191,-2.55751096425232,0.0481321337670966,0.652190321366394
"LINGO3",2.45021026047283,5.4649574398239,0.0481361137754391,0.652190321366394
"KLF6",0.824589567821866,1.77103112604866,0.0481761933261118,0.652190321366394
"ZNFX1",1.06699464557683,2.09506447855589,0.048298934595337,0.652190321366394
"RAG1",-5.28645449435426,-39.0284562663077,0.0483470064263424,0.652190321366394
"CRELD1",-1.89837642342456,-3.72793427114844,0.0483776628748967,0.652190321366394
"EXPH5",-4.02205269362217,-16.2464509955281,0.0484955211594668,0.652190321366394
"GYPC",2.81115644617359,7.01846943299636,0.0485188093979491,0.652190321366394
"SMPDL3A",-2.82682265806414,-7.09509822930979,0.0485725160426062,0.652190321366394
"NUDT16",1.42150757762567,2.67865276788155,0.0486792515514219,0.652190321366394
"FAM46A",1.80951867553995,3.50525323710681,0.0487433537024702,0.652190321366394
"ITPRIPL2",2.67651655026473,6.39310394305573,0.0487659643892472,0.652190321366394
"FAM131A",1.85972939276557,3.62939578932183,0.0487762718240049,0.652190321366394
"HTR7",4.22856715924902,18.7467312566845,0.0487842958019743,0.652190321366394
"RPS3A",0.75770962484113,1.69080422773447,0.0488077949403409,0.652190321366394
"TRIB2",-2.43931566811591,-5.42384393864387,0.0488567848020394,0.652190321366394
"EVL",-1.42190424117266,-2.67938935458893,0.048872925149179,0.652190321366394
"DZIP1L",-3.55805359558917,-11.7782524469564,0.0489424961583179,0.652190321366394
"SLC44A4",3.36180477384187,10.2802594761743,0.0489958980743629,0.652190321366394
"TFDP1",1.91682501745418,3.7759116735656,0.0490214921063432,0.652190321366394
"FBRS",0.99816551632162,1.99745848181911,0.0491475951099158,0.652190321366394
"CBX7",1.43428623148233,2.70248429024209,0.0493675612865311,0.652190321366394
"RPL35",0.679250705531617,1.60130786574311,0.0493960472492083,0.652190321366394
"SLC39A14",-1.4755366113473,-2.78087059394954,0.0494016281083502,0.652190321366394
"LINC00936",1.60264220954956,3.03699010830068,0.0494751059116309,0.652190321366394
"HHIP",-4.29711013480157,-19.6588923823639,0.0495817452981254,0.652190321366394
"RPL39",0.785578881844518,1.7237838494949,0.049636482280921,0.652190321366394
"SDE2",1.23677936038957,2.35671836163228,0.0496818212145894,0.652190321366394
"CSRNP1",1.52229094604382,2.87246824900084,0.0497170610110386,0.652190321366394
"TREM1",2.47228304506517,5.5492124802128,0.0497800307373852,0.652190321366394
"CISH",1.00113524123187,2.00157439787541,0.0498648591532596,0.652190321366394
"LGALS1",1.96670467168725,3.90874284067821,0.0499038845202682,0.652190321366394
"ISCU",0.998063141799808,1.99731674597337,0.0499461425169426,0.652190321366394
"DEPDC7",1.50882929183132,2.84579017190347,0.0499977980659867,0.652190321366394
